country,Country Code,year,Time Code,customs_and_other_import_duties_perc_tax_revenue,customs_and_other_import_duties_currentLCU,grants_and_other_revenue_perc_revenue,grants_and_other_revenue_currentLCU,other_taxes_perc_revenue,other_taxes_currentLCU,revenue_excluding_grants_percGDP,revenue_excluding_grants_currentLCU,social_contributions_perc_revenue,social_contributions_currentLCU,tax_revenue_percGDP,tax_revenue_currentLCU,taxes_on_exports_perc_revenue,taxes_on_exports_currentLCU,taxes_on_goods_and_services_perc_revenue,taxes_on_goods_and_services_perc_value_added_of_industry_and_services,taxes_on_goods_and_services_currentLCU,taxes_on_income_profits_and_capital_gains_perc_revenue,taxes_on_income_profits_and_capital_gains_perc_total_taxes,taxes_on_income_profits_and_capital_gains_currentLCU,taxes_on_international_trade_perc_revenue,taxes_on_international_trade_current_LCU
Andorra,AND,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2008,YR2008,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2009,YR2009,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2010,YR2010,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2012,YR2012,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2018,YR2018,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2019,YR2019,,,,,,,,,,,,,,,,,,,,,,
Andorra,AND,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Angola,AGO,1999,YR1999,5.026768288,140640827,61.21330681,4415560301,1.51258702,109108942.9,42.00919801,7213399391,1.68E-05,1214.98308,16.29397166,2797837874,0.1150413828,3218671.378,4.52433546,2.028217107,326358386.5,30.75541678,79.29376708,2218511047,1.994337075,143859498.4
Angola,AGO,2000,YR2000,2.743638505,721886162,45.62557071,22077782008,1.110302735,537264989,52.78838514,48389053910,1.88E-06,909,28.70338216,26311270993,0.1301862347,34253653,3.091564092,1.729985042,1495978615,48.60993484,89.39852271,23521887574,1.562625747,756139815
Angola,AGO,2001,YR2001,4.450231355,2565485236,29.75182015,24415489198,2.562378499,2102786460,41.63336076,82063850468,5.82E-06,4778,29.24667572,57648356492,0.1596778843,92051676,21.08157208,9.55642501,17300349784,43.36584639,61.73234677,35587683336,3.238377065,2657536912
Angola,AGO,2002,YR2002,7.491654174,7742849338,41.62512259,73730579638,2.964578757,5251158353,26.62067825,177130000000,0.02642717073,46810447.51,15.53281183,103353000000,0.2400886225,248138794,7.153502967,2.026221125,12670999806,43.71913402,74.92738681,77439702088,4.511369126,7990988132
Angola,AGO,2003,YR2003,7.506581809,17130019687,41.93809335,164862000000,3.157179795,12411126348,29.58056719,393108000000,0.01174177479,46157856.05,17.17157991,228200000000,0.1856232016,423592146,7.749277521,2.430838455,30463029879,42.67834793,73.51971954,167772000000,4.46534078,17553611833
Angola,AGO,2004,YR2004,6.971674276,24793365229,34.74364215,189343816395,3.016808213,16440820389,27.31830597,537507183605,0,0,18.07456616,355630000000,0.1370822956,487505768,7.687416546,2.241844464,41894421449,49.91302337,76.48764165,272013000000,4.638913232,25280870997
Angola,AGO,2005,YR2005,6.014303679,33157818469,29.94930501,235719000000,3.295894654,25940668463,24.42501626,787060000000,0.003119218208,24550118.83,17.10911781,551316000000,0.02614247383,144127641,6.537796378,1.664629571,51456380174,55.98264427,79.92095277,440617000000,4.231182643,33301946110
Angola,AGO,2006,YR2006,4.434769154,43658528414,45.9955236,892690321205,1.729537052,33567201009,46.10283619,1940819678795,3.280356463,63665814314,23.38516999,984460000000,0.008819318713,86822665,3.551998261,1.718943958,68937892658,43.1883946,85.14403836,838209000000,2.253962298,43745351079
Angola,AGO,2007,YR2007,5.503341154,59233561506,50.06971024,1127660000000,1.926178854,43381014905,44.98660198,2252180000000,2.13992556,48194975481,21.49916056,1076320000000,0.0066107141,71152438,4.125171271,1.923173611,92906282322,39.10553331,81.82761632,880727000000,2.633213773,59304713944
Angola,AGO,2008,YR2008,6.120256099,104291000000,36.58874746,1037130000000,2.737063773,77583714884,42.66761058,2834560000000,3.294987978,93398411240,25.65014974,1704030000000,0.0005711662353,9732844,4.846148961,2.185928654,137367000000,48.74125085,81.07838477,1381600000000,3.791523199,107473000000
Angola,AGO,2009,YR2009,10.38054411,106303000000,16.18501209,200856000000,7.145223007,88672217512,22.2507474,1241000000000,1.295527818,16077500222,18.36108008,1024060000000,0.0007089588501,7260164,12.04625302,2.880673095,149494000000,54.76116035,66.36193192,679586000000,8.566559226,106311000000
Angola,AGO,2010,YR2010,7.972811251,101930000000,49.75901156,1341080000000,3.49007581,94062778190,34.9944429,2695150000000,2.805446087,75610980219,16.59994635,1278470000000,0.0008381529484,10715534,6.013950986,2.232813543,162085000000,34.14945365,71.99066071,920379000000,3.78238688,101941000000
Angola,AGO,2011,YR2011,6.264894944,105940000000,61.97014058,2901820000000,2.472667149,115785359186,44.59228583,4682610000000,1.917219605,89775916947,16.10341268,1691010000000,0.0006575089444,11118542,3.631329536,1.702684437,170041000000,27.61067012,76.45726518,1292900000000,2.397957549,112287000000
Angola,AGO,2012,YR2012,6.143526464,111325000000,56.67511189,2509880000000,2.736977163,121208128451,36.22542473,4428540000000,2.406707402,106582000000,14.82271932,1812070000000,2.44E-05,442264,3.748300794,1.406748184,165995000000,31.91887168,78.00692026,1413540000000,2.513808163,111325000000
Angola,AGO,2013,YR2013,6.647076423,124412000000,57.710994,2718990000000,3.051531693,143769559012,35.70586382,4711390000000,2.562301147,120720000000,14.18476314,1871680000000,6.39E-05,1195129,4.295908426,1.595347673,202397000000,29.73856972,74.85788169,1401100000000,2.640706883,124414000000
Angola,AGO,2014,YR2014,9.384435738,182041841641,54.18743065,2397175626327,3.898477958,172463175092,30.88454851,4423859182073,1.96336056,86856306431,13.54263016,1939827249314,3.55E-06,68799,5.174118074,1.717964091,228895697526,30.66161038,69.92511662,1356426466256,4.115002376,182041910440
Angola,AGO,2015,YR2015,8.4999817,130458880990,35.65123652,933847282252,6.625898706,173558566321,18.77664517,2619396613664,5.754594846,150735662535,11.00201914,1534813668877,3.70E-05,568480,6.740551844,1.397072354,176561786757,40.24720277,68.68806864,1054233866329,4.980515314,130459449470
Angola,AGO,2016,YR2016,5.550313979,89398267840,31.99140625,832326477542,7.99836212,208094902672,15.72076897,2601718946314,6.099966693,158703989178,9.732512234,1610688479595,0.0002771227991,4463585,8.063090323,1.414321907,209778948579,42.41087987,68.50560558,1103411896919,3.436294745,89402731425
Angola,AGO,2017,YR2017,6.435970605,120285014688,38.62004579,1280266669256,5.890195998,195261850624,16.36059135,3315031463724,5.001934263,165815694610,9.223777454,1868949099859,2.85E-05,531738,7.445482355,1.369748143,246820082710,39.41385276,69.90996278,1306581620099,3.628488832,120285546426
Angola,AGO,2018,YR2018,5.838090709,144302362065,52.69482917,2969345997617,3.534433022,199164789272,21.98783452,5634985528039,3.441012903,193900579096,9.644778459,2471738951326,0.3326025776,8221067463,4.845194474,1.168939488,273026007438,32.77780778,74.72571989,1847024725088,2.706722649,152523429528
Angola,AGO,2019,YR2019,5.529388541,169224575372,49.03434754,3240919326835,3.230535086,213521829544,20.26101775,6609488021182,4.661652932,308111392109,9.381661562,3060457302239,0.6741018548,20630599440,5.445180948,1.241878507,359898582465,34.75581933,75.06008052,2297181715418,2.872464164,189855174812
Angola,AGO,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1990,YR1990,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1991,YR1991,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1992,YR1992,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1993,YR1993,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1994,YR1994,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1995,YR1995,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1996,YR1996,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1997,YR1997,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1998,YR1998,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,1999,YR1999,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2000,YR2000,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2001,YR2001,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2002,YR2002,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2003,YR2003,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2004,YR2004,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2005,YR2005,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2006,YR2006,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2007,YR2007,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2008,YR2008,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2009,YR2009,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2010,YR2010,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2011,YR2011,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2012,YR2012,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2013,YR2013,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2014,YR2014,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2015,YR2015,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2016,YR2016,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2017,YR2017,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2018,YR2018,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2019,YR2019,,,,,,,,,,,,,,,,,,,,,,
Antigua and Barbuda,ATG,2020,YR2020,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1960,YR1960,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1961,YR1961,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1962,YR1962,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1963,YR1963,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1964,YR1964,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1965,YR1965,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1966,YR1966,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1967,YR1967,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1968,YR1968,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1969,YR1969,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1970,YR1970,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1971,YR1971,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1972,YR1972,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1973,YR1973,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1974,YR1974,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1975,YR1975,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1976,YR1976,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1977,YR1977,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1978,YR1978,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1979,YR1979,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1980,YR1980,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1981,YR1981,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1982,YR1982,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1983,YR1983,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1984,YR1984,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1985,YR1985,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1986,YR1986,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1987,YR1987,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1988,YR1988,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1989,YR1989,,,,,,,,,,,,,,,,,,,,,,
Argentina,ARG,1990,YR1990,4.974811083,165900000,9.824982889,703400000,8.007766122,573300000,10.38753963,7159300000,43.59504421,3121100000,4.838513147,3334800000,17.9740914,599400000,21.96024751,2.482826032,1572200000,2.391295238,5.133741154,171200000,14.22066403,1018100000
Argentina,ARG,1991,YR1991,6.613832535,599200000,10.71018225,2162600000,7.227614897,1459400000,11.16209104,20192000000,44.42155309,8969600000,5.008236547,9059800000,3.273802954,296600000,27.52426704,3.293483065,5557700000,2.238015055,4.987968829,451900000,7.87836767,1590800000
Argentina,ARG,1992,YR1992,11.52644011,1449300000,7.507383428,2089500000,4.350294259,1210800000,12.28064115,27832600000,47.31645624,13169400000,5.547922134,12573700000,1.06094467,133400000,29.98210731,3.916633829,8344800000,3.021277207,6.687768914,840900000,7.82248155,2177200000
Argentina,ARG,1993,YR1993,8.496956141,1610700000,9.615470777,3433800000,3.467259571,1238200000,15.09955563,35711200000,37.30258294,13321200000,8.015138006,18956200000,0.1851636931,35100000,33.87928717,5.787188113,12098700000,8.118461435,15.29420453,2899200000,7.616938103,2720100000
Argentina,ARG,1994,YR1994,8.066651689,1687600000,8.51916217,3259900000,3.355764331,1284100000,14.86385177,38265500000,36.80835217,14084900000,8.126437228,20920700000,0.1629964581,34100000,33.39614013,5.618804696,12779200000,10.62471417,19.43338416,4065600000,7.295867034,2791800000
Argentina,ARG,1995,YR1995,7.679908386,1596100000,7.769608453,2812000000,5.409437919,1957800000,14.02629715,36192300000,34.80712748,12597500000,8.054357652,20782800000,0.169851993,35300000,36.48206939,5.7777723,13203700000,10.30771739,17.95042054,3730600000,5.224039367,1890700000
Argentina,ARG,1996,YR1996,8.670158951,1928200000,7.386462894,2621500000,3.640682322,1292100000,13.04083505,35490600000,29.95046576,10629600000,8.171787775,22239500000,0.4712336159,104800000,39.25377424,5.820801629,13931400000,13.2142032,21.08770431,4689800000,6.554411591,2326200000
Argentina,ARG,1997,YR1997,10.33528882,2630300000,8.735441141,3479300000,1.960597243,780900000,13.60029912,39829700000,27.36827041,10900700000,8.690086356,25449700000,0.532815711,135600000,40.74145675,6.294511595,16227200000,13.62525954,21.32402347,5426900000,7.568974911,3014700000
Argentina,ARG,1998,YR1998,9.620100309,2597100000,8.489994821,3491400000,1.421564694,584600000,13.75612669,41123700000,25.86270204,10635700000,9.030526186,26996600000,0.1037167643,28000000,41.78904136,6.513807172,17185200000,15.85387502,24.15007816,6519700000,6.582822071,2707100000
Argentina,ARG,1999,YR1999,8.295994622,2134800000,10.91761318,4337000000,0.903465845,358900000,14.01113843,39724800000,24.30446472,9654900000,9.076124336,25732900000,0.09754050263,25100000,42.11198043,6.579257724,16728900000,16.19769011,25.00495475,6434500000,5.564785726,2210600000
Argentina,ARG,2000,YR2000,6.951199,1901000000,8.705913886,3507900000,2.073793906,835600000,14.17761025,40293300000,23.42225631,9437600000,9.622603502,27347800000,0.1173769005,32100000,43.86411637,6.951568377,17674300000,17.04055017,25.10695559,6866200000,4.893369369,1971700000
Argentina,ARG,2001,YR2001,5.990652826,1501000000,9.477656491,3508600000,1.594826538,590400000,13.77750196,37019700000,22.84027153,8455400000,9.324898794,25055700000,0.2019500553,50600000,43.82531463,6.684809541,16224000000,17.97745525,26.56162071,6655200000,4.284475563,1586100000
Argentina,ARG,2002,YR2002,4.056744244,1245100000,10.59070771,4661500000,5.604680223,2466900000,14.05611363,43936600000,19.67829149,8661400000,9.818958347,30692100000,15.50203473,4757900000,37.44587073,6.179031646,16481800000,13.04191753,18.70318421,5740400000,13.63853232,6003000000
Argentina,ARG,2003,YR2003,4.701301996,2212398972,11.05023193,7150766606,5.967935152,3861938070,17.19970195,64655313607,16.22805704,10501412916,12.5187797,47059282177,17.94787483,8446141062,34.25135202,7.046453638,22164550547,16.03155493,22.04507389,10374253526,16.47086892,10658540034
Argentina,ARG,2004,YR2004,4.936194128,3137142592,5.394899684,4392949072,6.193097004,5042903730,16.73477777,81182949760,16.55576064,13480994568,13.1007799,63553873916,15.3068277,9728081977,37.16692016,8.138608877,30264211942,18.88977764,24.2023542,15381533676,15.79954487,12865224570
Argentina,ARG,2005,YR2005,4.914517038,3751300000,4.00594342,3893100000,5.656847744,5497500000,16.62165752,96827500000,17.45056496,16959000000,13.10317565,76331000000,15.2316883,11626500000,37.23322265,8.055127676,36184400000,19.82988812,25.24701628,19271300000,15.8235331,15377800000
Argentina,ARG,2006,YR2006,5.395849263,4975000000,5.99479459,7412000000,5.370970377,6640700000,17.20175516,123148100000,19.43382675,24028100000,12.8788867,92200500000,14.24536743,13134300000,35.8916893,7.951892244,44376700000,18.66199291,25.02567773,23073800000,14.64672608,18109300000
Argentina,ARG,2007,YR2007,6.080414836,6789300000,4.368297279,7045500000,5.336942632,8607800000,17.930073,160829200000,26.40204951,42583100000,12.44826845,111658500000,16.63912734,18579000000,33.92856589,7.930907384,54722400000,14.23548442,20.56269787,22960000000,15.72866026,25368300000
Argentina,ARG,2008,YR2008,5.730461027,8773800000,5.902256998,12895800000,5.192016268,11344000000,18.97173415,218107800000,24.02195439,52485400000,13.31784636,153108100000,22.98709213,35195100000,31.67697457,7.866676896,69210800000,13.08274593,18.66942376,28584400000,20.12405184,43968900000
Argentina,ARG,2009,YR2009,4.842892975,7483800000,11.87816451,31034900000,4.643962019,12133600000,20.13602103,251283300000,28.97707375,75710400000,12.38304156,154531600000,18.29464006,28271000000,29.45870837,7.847951651,76968800000,11.35745257,19.20280383,29674400000,13.68463879,35754800000
Argentina,ARG,2010,YR2010,5.198572724,11103200000,11.365507,40238100000,4.492440056,15904900000,21.24131643,352971400000,28.30698486,100217200000,12.85304269,213581700000,20.77663957,44375100000,28.60367702,7.939838287,101267600000,11.56119276,19.16404823,40930900000,15.67019831,55478300000
Argentina,ARG,2011,YR2011,5.154968318,14224800000,6.98405251,30753500000,4.665429286,20543700000,20.19640807,440084600000,30.34978286,133641900000,12.6636277,275943500000,19.30177736,53262000000,29.65388704,7.779957157,130577600000,13.0207438,20.77794911,57335400000,15.32610451,67486800000
Argentina,ARG,2012,YR2012,4.71987633,16127100000,7.657226655,42806600000,4.543147812,25397800000,21.1822346,558769100000,31.22233963,174543900000,12.95284151,341684800000,17.98602103,61455500000,29.57419684,8.026235013,165330200000,13.12514612,21.4742359,73374200000,13.87794295,77582600000
Argentina,ARG,2013,YR2013,5.484989505,22870300000,10.52999132,76070300000,4.367416761,31550900000,21.56528296,722072200000,31.75231819,229383700000,12.45290276,416961600000,13.08357892,54553500000,29.16548314,8.075216126,210696000000,13.46744173,23.33329976,97290900000,10.71734885,77423800000
Argentina,ARG,2014,YR2014,5.053690855,29183400000,14.3141856,146434800000,4.247855113,43455760000,22.33229437,1022615060000,29.23768409,299102900000,12.61096661,577467060000,14.00173371,80855400000,27.59453436,7.983690345,282293400000,13.84930995,24.53457692,141679100000,10.75643089,110038800000
Argentina,ARG,2015,YR2015,4.689681629,34449400000,13.18193277,173915660000,4.474044622,59028250000,22.1490803,1318869400000,31.1406982,410854400000,12.33650694,734578650000,9.760207433,71696400000,28.00003496,7.856356301,369418100000,15.15797139,27.22465457,199986500000,8.045318057,106145800000
